record_id,source_type,domain,library,title,content,code_signature,tags,url,author,date_published,votes_or_stars,relevance_label,difficulty_level
17366ac4-e609-4112-a483-ea449e841090,stack_overflow,NumPy/Pandas,numpy,NumPy broadcasting error: operands could not be broadcast with shapes,"NumPy broadcasts shapes right-to-left. Arrays (3,4) and (4,) are compatible. Arrays (3,4) and (3,) are not — reshape to (3,1). Use `arr.reshape(-1,1)` to add a dimension. Always print `a.shape, b.shape` before operations to debug. `np.expand_dims(arr, axis=1)` is cleaner than reshape for adding dimensions.",Shapes must be compatible: dimensions must match or one of them must be 1.,"pivot, groupby, array, dataframe, merge",https://stackoverflow.com/questions/4860684,user_627024,12-11-2022,1420,low,advanced
fe53c406-d099-417d-afd9-8c3059efdee7,github_issue,OS/Subprocess/File I/O,cpython,BUG: os.path.join ignores prefix when component starts with /,"Problem: os.path.join('base', '/absolute') returns '/absolute', ignoring 'base'.

Fix/Discussion: This is documented behavior: os.path.join discards previous components when it encounters an absolute path. Fix: use `pathlib.Path(base) / component.lstrip('/')`. Validate user-provided paths with `Path(path).resolve().is_relative_to(base_dir)` to prevent path traversal.",status:closed,"shutil, stderr, env-variable, subprocess, file-io",https://github.com/cpython/cpython/issues/7712,contributor_8802,05-01-2021,442,high,intermediate
bfd8e501-ac8f-46a0-8de3-f9df49e85ff5,documentation,Asyncio/Threading,threading,threading Thread Synchronization — official reference,"Official documentation for threading Thread Synchronization. The method signature is `threading.Lock()`. creates a mutual-exclusion lock for thread-safe access. Raises `RuntimeError` when lock is released without being acquired. See also: threading.RLock, threading.Semaphore, threading.Event.",threading.Lock(),"await, coroutine, deadlock, event-loop, task, race-condition",https://docs.threading.org/en/stable/threading/Lock.html,Official Docs,09-03-2024,4838,high,advanced
bb2d3bde-2e75-4cf2-9910-7b8eab230165,documentation,Requests/HTTP/APIs,requests,requests — HTTP Session Management,The `requests.Session` function in requests creates a persistent HTTP session with connection pooling. It accepts `` as a parameter and returns Session object. Common use cases include making multiple requests to the same host efficiently. Note that always close or use Session as context manager to release connections.,requests.Session() -> Session object,"authentication, websocket, rest-api, headers",https://docs.requests.org/en/stable/requests/Session.html,Official Docs,29-11-2022,74,medium,advanced
131a74e0-8237-4008-8fac-1c3a28835198,github_issue,SQLAlchemy/Databases,alembic,BUG: Alembic autogenerate misses index changes,"Problem: Alembic --autogenerate does not detect changes to indexes or constraints on existing tables.

Fix/Discussion: Alembic autogenerate compares metadata to database state but has limitations. Workarounds: (1) Manually add `op.create_index()` to migration. (2) Use `include_schemas=True` in env.py. (3) Run `alembic check` to see detected changes. (4) Always review autogenerated migrations before applying.",status:open,"transaction, migration, alembic",https://github.com/alembic/alembic/issues/7344,contributor_3601,25-04-2023,222,medium,intermediate
e746f31d-e0f8-40f2-b79f-c350a228019e,github_issue,SQLAlchemy/Databases,sqlalchemy,BUG: SQLAlchemy connection pool exhaustion under load,"Problem: Application hangs under concurrent load — all connections are checked out and pool is exhausted.

Fix/Discussion: Increase `pool_size` and `max_overflow`. Ensure sessions are always closed: use `contextmanager` or `with Session() as session:`. Set `pool_timeout` to fail fast. Enable `pool_pre_ping=True`. Monitor with `engine.pool.checkedout()`. In async: use `AsyncSession` with `async_scoped_session`.",status:closed,"sqlalchemy, alembic, foreign-key, migration, query, connection-pool",https://github.com/sqlalchemy/sqlalchemy/issues/106,contributor_5078,22-01-2023,311,low,intermediate
04ec9286-9911-4652-92f5-fc366ae6ec49,stack_overflow,Asyncio/Threading,asyncio,How to limit concurrency with asyncio?,"```python
sem = asyncio.Semaphore(10)
async def limited(url):
    async with sem:
        return await fetch(url)
results = await asyncio.gather(*[limited(u) for u in urls])
```
This prevents overwhelming APIs or databases with too many simultaneous connections.",Use asyncio.Semaphore to cap the number of concurrent coroutines.,"gather, event-loop, deadlock",https://stackoverflow.com/questions/2375453,user_449589,18-07-2024,2445,high,advanced
e41748e2-b5d2-4b12-8a19-3a3e3cb33ddb,github_issue,Asyncio/Threading,cpython,PERF: concurrent.futures.ProcessPoolExecutor slow startup on Windows,"Problem: ProcessPoolExecutor takes 3-5 seconds to start on Windows due to process spawning overhead.

Fix/Discussion: Windows uses 'spawn' start method (vs 'fork' on Linux). Mitigations: (1) Reuse executor across calls — don't create/destroy in loops. (2) Use 'forkserver' or 'fork' on Linux/macOS. (3) For short tasks, ThreadPoolExecutor may be faster. (4) Use `initializer` param to pre-load modules.",status:closed,"async, race-condition, task, gather, await, coroutine",https://github.com/cpython/cpython/issues/6647,contributor_4097,14-06-2020,254,medium,intermediate
47cedec7-a19d-4c3c-aeef-91ddb65ac55b,stack_overflow,Requests/HTTP/APIs,json,How to stream large HTTP responses with requests?,"```python
with requests.get(url, stream=True) as r:
    r.raise_for_status()
    with open('file', 'wb') as f:
        for chunk in r.iter_content(chunk_size=8192):
            f.write(chunk)
```
Always use as context manager with stream=True to ensure connection is released.",Use stream=True and iterate over response.iter_content() or iter_lines().,"aiohttp, rest-api, headers, timeout, httpx, json",https://stackoverflow.com/questions/3592974,user_980733,26-05-2021,1700,high,advanced
bd270098-64b4-4aa4-a263-5b127400e32b,stack_overflow,Asyncio/Threading,lock,Python threading: how to share data between threads safely?,"For simple counters: use `threading.Lock()` as context manager. For complex shared state: prefer `queue.Queue` (thread-safe by design). Avoid global variables without locks. `threading.local()` gives each thread its own data copy. For read-heavy workloads, `threading.RLock` allows re-entrant acquisition.",Use threading.Lock for mutual exclusion or queue.Queue for producer-consumer patterns.,"await, async, gather, lock",https://stackoverflow.com/questions/3195773,user_714318,15-08-2022,1103,medium,advanced
bd16f02c-3d57-4825-8a13-76f46ba0c897,github_issue,FastAPI/Flask/Django,flask,BUG: Flask session not persisting between requests in tests,"Problem: Session data set in one request is not available in the next request during testing.

Fix/Discussion: Use Flask test client's session_transaction() context manager: `with client.session_transaction() as sess:
    sess['user_id'] = 1`. Ensure SECRET_KEY is set. For testing: `app.config['TESTING'] = True; app.config['SECRET_KEY'] = 'test'`.",status:closed,"routing, orm, pydantic, dependency-injection, django, blueprint",https://github.com/flask/flask/issues/2141,contributor_5020,22-05-2021,169,high,intermediate
ea2ec08d-8dca-4f62-b309-defc7ec29aa8,stack_overflow,Requests/HTTP/APIs,websocket,requests.exceptions.SSLError: certificate verify failed,"Never use `verify=False` in production — it disables SSL verification entirely. Solutions: (1) Update certifi: `pip install --upgrade certifi`. (2) Provide CA bundle: `requests.get(url, verify='/path/to/ca-bundle.crt')`. (3) For self-signed certs in dev: `verify=False` only, and never commit this. (4) Check system time — expired system clock causes SSL failures.","Your SSL certificate chain is incomplete or self-signed. Fix the cert, don't disable verification.","json, websocket, retry, requests, authentication",https://stackoverflow.com/questions/7907400,user_851204,24-12-2018,1372,high,intermediate
b7d98b9b-8647-4f40-b856-e9c83e41f813,documentation,FastAPI/Flask/Django,Django,Django ORM Queries — official reference,"Official documentation for Django ORM Queries. The method signature is `QuerySet.filter(**kwargs)`. filters QuerySet rows matching given field lookups. Raises `FieldError` when an unknown field lookup is provided. See also: QuerySet.exclude, QuerySet.annotate, Q objects.",QuerySet.filter(**kwargs),"routing, flask, blueprint, orm, template, fastapi",https://docs.django.org/en/stable/QuerySet/filter.html,Official Docs,29-08-2020,2437,low,intermediate
3007bcc5-793f-45fd-bc81-8a920a230068,stack_overflow,FastAPI/Flask/Django,fastapi,How to implement JWT authentication in FastAPI?,"```python
from fastapi.security import OAuth2PasswordBearer
from jose import jwt
oauth2_scheme = OAuth2PasswordBearer(tokenUrl='token')
```
Create access tokens with `jwt.encode(payload, SECRET_KEY, algorithm='HS256')`. Verify with `jwt.decode(token, SECRET_KEY, algorithms=['HS256'])`. Store SECRET_KEY in environment variables, never in code.",Use python-jose for JWT and passlib for password hashing with OAuth2PasswordBearer.,"middleware, rest, response",https://stackoverflow.com/questions/7754864,user_773587,30-07-2024,423,medium,advanced
8785e171-7c5c-4fc0-8315-265943a60620,github_issue,SQLAlchemy/Databases,sqlalchemy,BUG: SQLAlchemy connection pool exhaustion under load,"Problem: Application hangs under concurrent load — all connections are checked out and pool is exhausted.

Fix/Discussion: Increase `pool_size` and `max_overflow`. Ensure sessions are always closed: use `contextmanager` or `with Session() as session:`. Set `pool_timeout` to fail fast. Enable `pool_pre_ping=True`. Monitor with `engine.pool.checkedout()`. In async: use `AsyncSession` with `async_scoped_session`.",status:closed,"sqlite, migration, foreign-key, transaction, session, alembic",https://github.com/sqlalchemy/sqlalchemy/issues/106,contributor_5078,17-02-2020,276,medium,advanced
bcf8ff32-3156-4c32-86d4-5cbee7f7dcff,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"dataframe, pandas, vectorization",https://stackoverflow.com/questions/6229731,user_428373,21-03-2018,812,low,beginner
61fed399-750c-416c-8fea-809b3303d23f,documentation,FastAPI/Flask/Django,Django,Django ORM Queries — official reference,"Official documentation for Django ORM Queries. The method signature is `QuerySet.filter(**kwargs)`. filters QuerySet rows matching given field lookups. Raises `FieldError` when an unknown field lookup is provided. See also: QuerySet.exclude, QuerySet.annotate, Q objects.",QuerySet.filter(**kwargs),"dependency-injection, django, request, pydantic",https://docs.django.org/en/stable/QuerySet/filter.html,Official Docs,05-11-2019,2449,high,advanced
42c290f2-e157-444d-81bb-96677621b07a,stack_overflow,OS/Subprocess/File I/O,stdin,Python: how to safely write to a file atomically?,"```python
import tempfile, os
with tempfile.NamedTemporaryFile('w', delete=False, dir='.') as tmp:
    tmp.write(data)
    tmp.flush()
    os.fsync(tmp.fileno())
os.replace(tmp.name, target_path)
```
`os.replace()` is atomic on POSIX. This prevents partial writes from corrupting files.",Write to a temp file then rename — rename is atomic on POSIX systems.,"pathlib, process, shutil, glob, file-io, stderr",https://stackoverflow.com/questions/5394880,user_179430,15-07-2021,546,low,advanced
060d6e36-4677-4ffa-a7ed-c1fb7288ca2f,documentation,FastAPI/Flask/Django,Django,Django ORM Queries — official reference,"Official documentation for Django ORM Queries. The method signature is `QuerySet.filter(**kwargs)`. filters QuerySet rows matching given field lookups. Raises `FieldError` when an unknown field lookup is provided. See also: QuerySet.exclude, QuerySet.annotate, Q objects.",QuerySet.filter(**kwargs),"routing, flask, request, dependency-injection, template, rest",https://docs.django.org/en/stable/QuerySet/filter.html,Official Docs,25-06-2024,2422,high,beginner
b1df1ac1-fdcc-4f9b-821a-9e196187dde4,github_issue,OS/Subprocess/File I/O,cpython,BUG: os.path.join ignores prefix when component starts with /,"Problem: os.path.join('base', '/absolute') returns '/absolute', ignoring 'base'.

Fix/Discussion: This is documented behavior: os.path.join discards previous components when it encounters an absolute path. Fix: use `pathlib.Path(base) / component.lstrip('/')`. Validate user-provided paths with `Path(path).resolve().is_relative_to(base_dir)` to prevent path traversal.",status:closed,"os, process, tempfile, stdout, pipe",https://github.com/cpython/cpython/issues/7712,contributor_8802,10-04-2019,409,medium,intermediate
